dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,celeb_id
695526,1974,24/nm0000024_rm255511552_1904-4-14_1974.jpg,1,John Gielgud,[2710.60299561322 2019.83320949921 3223.59233519873 2532.82254908472],1.683925,NaN,9564 
695526,1982,24/nm0000024_rm2746069760_1904-4-14_1982.jpg,1,John Gielgud,[515.519615445573 173.205205148524 1026.94323089115 684.628820594097],2.602145,NaN,9564 
695526,1996,24/nm0000024_rm303464448_1904-4-14_1996.jpg,1,John Gielgud,[952.32 362.496 1245.184 655.36],2.977696,2.413325,9564 
695526,1995,24/nm0000024_rm3392769536_1904-4-14_1995.jpg,1,John Gielgud,[506.324751706078 203.758700682431 685.816382320266 383.250331296619],1.686540,0.943639,9564 
695526,1989,24/nm0000024_rm3473444352_1904-4-14_1989.jpg,1,John Gielgud,[515.519615445573 287.310008580874 1026.94323089115 798.733624026447],3.181780,NaN,9564 
695526,1996,24/nm0000024_rm3920271616_1904-4-14_1996.jpg,1,John Gielgud,[131.943765579899 94.5169754142136 299.414321325484 261.987531159798],3.587173,NaN,9564 
695526,1980,24/nm0000024_rm4214394368_1904-4-14_1980.jpg,1,John Gielgud,[326.434650082891 511.798450130257 532.920925136178 718.284725183544],3.231449,1.864021,9564 
695526,1980,24/nm0000024_rm4247948800_1904-4-14_1980.jpg,1,John Gielgud,[1857.78644627837 909.74615307094 2037.27807689255 1089.23778368513],1.358920,NaN,9564 
695526,1974,24/nm0000024_rm456838144_1904-4-14_1974.jpg,1,John Gielgud,[2745.3167081221 2060.24903109158 3254.07146589499 2569.00378886447],1.562129,NaN,9564 
695526,1981,24/nm0000024_rm583912448_1904-4-14_1981.jpg,1,John Gielgud,[439.075 511.875 764.4 837.2],3.398929,2.617799,9564 
695526,1981,24/nm0000024_rm617466880_1904-4-14_1981.jpg,1,John Gielgud,[426.482659034966 503.616051586778 771.333925518119 848.467318069931],3.409202,2.260050,9564 
695526,1996,24/nm0000024_rm758943232_1904-4-14_1996.jpg,1,John Gielgud,[486.153681637835 566.837961910807 665.645312252022 746.329592524995],2.585750,NaN,9564 
695526,1977,24/nm0000024_rm839107072_1904-4-14_1977.jpg,1,John Gielgud,[535.581944472162 844.219912324466 785.623918169502 1094.26188602181],2.477158,2.254830,9564 
695526,1977,24/nm0000024_rm872661504_1904-4-14_1977.jpg,1,John Gielgud,[1174.92344771663 197.887241286105 2051.7760335041 1074.73982707358],2.138309,NaN,9564 
704594,2000,25/nm0000025_rm127900416_1929-2-10_2000.jpg,1,Jerry Goldsmith,[160.025634261958 93.5766199861422 219.281747110192 152.832732834376],3.951972,2.173866,8974 
704594,1984,25/nm0000025_rm1304336896_1929-2-10_1984.jpg,1,Jerry Goldsmith,[301.644646072995 87.8155554421826 372.221009616599 158.391918985787],3.906306,3.483016,8974 
704594,2000,25/nm0000025_rm2964756480_1929-2-10_2000.jpg,1,Jerry Goldsmith,[160.025634261958 93.5766199861422 219.281747110192 152.832732834376],3.951972,2.173866,8974 
695439,1963,26/nm0000026_rm4150114048_1904-1-18_1963.jpg,1,Cary Grant,[35.6421096923996 88.0252742309989 192.071603308198 244.454767846797],3.853428,1.965258,3051 
699166,1977,27/nm0000027_rm1143377664_1914-4-2_1977.jpg,1,Alec Guinness,[523.039504739833 113.286751015679 856.755757786869 447.003004062714],1.216375,NaN,408 
699166,1977,27/nm0000027_rm1160154880_1914-4-2_1977.jpg,1,Alec Guinness,[1 1 1024 1536],-Inf,NaN,408 
699166,1977,27/nm0000027_rm1176932096_1914-4-2_1977.jpg,1,Alec Guinness,[1 1 1047 1536],-Inf,NaN,408 
699166,1977,27/nm0000027_rm1227263744_1914-4-2_1977.jpg,1,Alec Guinness,[304.102051023647 243.588840818917 847.18494286621 786.671732661481],2.423433,NaN,408 
699166,1977,27/nm0000027_rm1579585280_1914-4-2_1977.jpg,1,Alec Guinness,[185.856 222.72 294.912 331.776],1.813222,1.189318,408 
699166,1977,27/nm0000027_rm2032570112_1914-4-2_1977.jpg,1,Alec Guinness,[1230.336 394.752 1449.984 614.4],3.298013,1.866368,408 
699166,1965,27/nm0000027_rm2533529600_1914-4-2_1965.jpg,1,Alec Guinness,[359.903574389762 77.7099087978061 474.598437586471 192.404771994515],2.809432,1.476935,408 
699166,1984,27/nm0000027_rm3002565888_1914-4-2_1984.jpg,1,Alec Guinness,[454.061144110929 158.586484908149 541.703541871763 246.228882668983],1.869940,1.744603,408 
699166,1964,27/nm0000027_rm3258881536_1914-4-2_1964.jpg,1,Alec Guinness,[458.467213729398 230.257606864699 713.155021452185 484.945414587486],1.929303,1.509948,408 
699166,1964,27/nm0000027_rm3292435968_1914-4-2_1964.jpg,1,Alec Guinness,[886.784 755.712 1179.648 1048.576],4.139183,2.580889,408 
699166,1965,27/nm0000027_rm57126912_1914-4-2_1965.jpg,1,Alec Guinness,[1181.849 225.209 1466.848 510.208],3.161187,2.084637,408 
699166,1983,27/nm0000027_rm738624256_1914-4-2_1983.jpg,1,Alec Guinness,[788.207732661481 122.562420409459 1058.98117858276 393.335866330741],2.164859,NaN,408 
713731,1979,29/nm0000029_rm1921046528_1954-2-16_1979.jpg,0,Margaux Hemingway,[1542.144 296.96 1835.008 589.824],3.970670,3.896660,12565 
713731,1996,29/nm0000029_rm2440141312_1954-2-16_1996.jpg,0,Margaux Hemingway,[208.425979953216 89.8602771228069 296.414257076023 177.848554245614],3.295188,NaN,12565 
704677,1964,30/nm0000030_rm1626519296_1929-5-4_1964.jpg,0,Audrey Hepburn,[657.408 591.872 1245.184 1179.648],4.886635,NaN,1602 
704677,1964,30/nm0000030_rm1861400320_1929-5-4_1964.jpg,0,Audrey Hepburn,[1 1 1912 2048],-Inf,NaN,1602 
704677,1964,30/nm0000030_rm1954986752_1929-5-4_1964.jpg,0,Audrey Hepburn,[650.612528303093 153.379723270722 843.133886794021 345.90108176165],2.392027,NaN,1602 
704677,1964,30/nm0000030_rm1971763968_1929-5-4_1964.jpg,0,Audrey Hepburn,[919.552 329.728 1507.328 917.504],4.491398,1.947971,1602 
704677,1967,30/nm0000030_rm2785326848_1929-5-4_1967.jpg,0,Audrey Hepburn,[731.367811804803 390.998499629228 1166.98049888769 826.61118671211],2.362993,1.009022,1602 
704677,1964,30/nm0000030_rm3227765760_1929-5-4_1964.jpg,0,Audrey Hepburn,[1454.35255888913 1516.08671033122 1728.55624037853 1790.29039182062],2.238949,1.122539,1602 
704677,1964,30/nm0000030_rm3378760704_1929-5-4_1964.jpg,0,Audrey Hepburn,[764.832140097558 1398.36225684552 1140.35421014634 1773.8843268943],2.726932,1.725981,1602 
704677,1964,30/nm0000030_rm3395537920_1929-5-4_1964.jpg,0,Audrey Hepburn,[1404.216 572.088 1739.904 907.776],1.921122,1.895632,1602 
704677,1964,30/nm0000030_rm3412315136_1929-5-4_1964.jpg,0,Audrey Hepburn,[1546.95378605226 1238.28302884181 2098.96114903108 1790.29039182062],2.024067,NaN,1602 
704677,1964,30/nm0000030_rm3429092352_1929-5-4_1964.jpg,0,Audrey Hepburn,[1155.6 1299.6 1411.2 1555.2],2.976605,2.582892,1602 
704677,1964,30/nm0000030_rm3445869568_1929-5-4_1964.jpg,0,Audrey Hepburn,[1155.6 1040.4 2188.8 2073.6],4.959143,NaN,1602 
704677,1964,30/nm0000030_rm3462646784_1929-5-4_1964.jpg,0,Audrey Hepburn,[2837.106 649.89 3155.328 968.112],2.333597,1.755502,1602 
704677,1964,30/nm0000030_rm3479424000_1929-5-4_1964.jpg,0,Audrey Hepburn,[1 1 3600 3856],-Inf,NaN,1602 
704677,2010,30/nm0000030_rm348371200_1929-5-4_2010.jpg,0,Audrey Hepburn,[728.206522456752 2.048 1452.3170449135 726.158522456752],2.596692,NaN,1602 
704677,1964,30/nm0000030_rm3613641728_1929-5-4_1964.jpg,0,Audrey Hepburn,[1307.436 1126.476 1628.64 1447.68],1.821405,1.332882,1602 
704677,1963,30/nm0000030_rm3864901376_1929-5-4_1963.jpg,0,Audrey Hepburn,[201.522130731297 53.1031645385993 279.376877539196 130.957911346498],3.306524,NaN,1602 
704677,1963,30/nm0000030_rm4150114048_1929-5-4_1963.jpg,0,Audrey Hepburn,[35.6421096923996 88.0252742309989 192.071603308198 244.454767846797],3.853428,1.965258,1602 
704677,1964,30/nm0000030_rm4232228864_1929-5-4_1964.jpg,0,Audrey Hepburn,[1 1 1534 2000],-Inf,NaN,1602 
704677,1964,30/nm0000030_rm4249006080_1929-5-4_1964.jpg,0,Audrey Hepburn,[634.205710767007 493.72621948545 1264.31542153401 1123.83593025246],4.341471,3.461464,1602 
704677,1964,30/nm0000030_rm4265783296_1929-5-4_1964.jpg,0,Audrey Hepburn,[849.575 241.879 991.504 383.808],3.188247,NaN,1602 
704677,1964,30/nm0000030_rm4282560512_1929-5-4_1964.jpg,0,Audrey Hepburn,[1 1 2011 1998],-Inf,NaN,1602 
704677,1961,30/nm0000030_rm631079936_1929-5-4_1961.jpg,0,Audrey Hepburn,[634.205710767007 353.246728203893 1264.31542153401 983.356438970899],1.071631,NaN,1602 
704677,1961,30/nm0000030_rm647857152_1929-5-4_1961.jpg,0,Audrey Hepburn,[378.453476965428 265.5318338758 715.170406234314 602.248763144685],4.199018,3.393365,1602 
696649,1968,31/nm0000031_rm1617279488_1907-5-12_1968.jpg,0,Katharine Hepburn,[1 1 685 1023],-Inf,NaN,10596 
696649,1968,31/nm0000031_rm1634056704_1907-5-12_1968.jpg,0,Katharine Hepburn,[377.487 238.359 450.12 310.992],2.031139,1.117089,10596 
696649,1968,31/nm0000031_rm1667611136_1907-5-12_1968.jpg,0,Katharine Hepburn,[931.716786392278 311.254262130759 1015.30231242794 394.839788166421],1.806327,NaN,10596 
696649,1968,31/nm0000031_rm1751497216_1907-5-12_1968.jpg,0,Katharine Hepburn,[713.747280956514 130.609232901184 907.103630308291 323.965582252961],2.290998,2.023846,10596 
696649,1968,31/nm0000031_rm1835383296_1907-5-12_1968.jpg,0,Katharine Hepburn,[44.2184109670615 281.7931712859 140.38508564295 377.959845961788],2.135517,NaN,10596 
696649,1968,31/nm0000031_rm1969601024_1907-5-12_1968.jpg,0,Katharine Hepburn,[93.6143903556913 209.353628300305 300.922018655997 416.661256600611],1.435971,NaN,10596 
696649,1968,31/nm0000031_rm1986378240_1907-5-12_1968.jpg,0,Katharine Hepburn,[1 1 740 1023],-Inf,NaN,10596 
702638,1974,32/nm0000032_rm1182846464_1923-10-4_1974.jpg,1,Charlton Heston,[2650.88480809842 488.065781764499 2983.1986570123 820.379630678383],3.563051,3.093529,3327 
702638,1970,32/nm0000032_rm1254870016_1923-10-4_1970.jpg,1,Charlton Heston,[1005.34661941955 384.712616921733 1432.2323134565 811.598310958683],2.135058,NaN,3327 
702638,1973,32/nm0000032_rm1270782464_1923-10-4_1973.jpg,1,Charlton Heston,[189.24 104.12 243.2 158.08],2.281550,1.455387,3327 
702638,1970,32/nm0000032_rm1422642176_1923-10-4_1970.jpg,1,Charlton Heston,[1 1 5175 4052],-Inf,NaN,3327 
702638,1970,32/nm0000032_rm1511621888_1923-10-4_1970.jpg,1,Charlton Heston,[737.583 164.703 810.216 237.336],2.555793,1.738619,3327 
702638,1968,32/nm0000032_rm2187036416_1923-10-4_1968.jpg,1,Charlton Heston,[416.094024661971 227.891286179257 752.810953930857 564.608215448142],2.986173,1.079322,3327 
702638,1968,32/nm0000032_rm2388363008_1923-10-4_1968.jpg,1,Charlton Heston,[928.867000236831 395.946075100653 1135.35327529012 602.432350153941],3.251473,NaN,3327 
702638,1968,32/nm0000032_rm2405140224_1923-10-4_1968.jpg,1,Charlton Heston,[1 1 1967 2048],-Inf,NaN,3327 
702638,1993,32/nm0000032_rm2493427712_1923-10-4_1993.jpg,1,Charlton Heston,[788.48 100.352 1081.344 393.216],2.519050,1.224880,3327 
702638,1963,32/nm0000032_rm2562117120_1923-10-4_1963.jpg,1,Charlton Heston,[1731.53187459332 392.992271783496 2115.75614637681 777.216543566992],3.094821,2.584409,3327 
702638,1963,32/nm0000032_rm2612448768_1923-10-4_1963.jpg,1,Charlton Heston,[2473.93583818843 677.883592233207 3143.09143042163 1347.03918446641],3.757469,2.817663,3327 
702638,1970,32/nm0000032_rm2736358656_1923-10-4_1970.jpg,1,Charlton Heston,[1 1 689 1023],-Inf,NaN,3327 
702638,1970,32/nm0000032_rm2753135872_1923-10-4_1970.jpg,1,Charlton Heston,[361.119 66.495 433.752 139.128],1.708030,NaN,3327 
702638,1970,32/nm0000032_rm2786690304_1923-10-4_1970.jpg,1,Charlton Heston,[197.439 344.751 343.728 491.04],4.295839,3.704093,3327 
702638,1970,32/nm0000032_rm2803467520_1923-10-4_1970.jpg,1,Charlton Heston,[1 1 684 1023],-Inf,NaN,3327 
702638,1994,32/nm0000032_rm2904022016_1923-10-4_1994.jpg,1,Charlton Heston,[1018.13242767485 261.473811321237 1210.65378616577 453.995169812165],2.690206,2.025006,3327 
702638,1994,32/nm0000032_rm2971130880_1923-10-4_1994.jpg,1,Charlton Heston,[601.098218019835 401.414812013223 855.786025742622 656.10261973601],2.007646,NaN,3327 
702638,1976,32/nm0000032_rm2973014016_1923-10-4_1976.jpg,1,Charlton Heston,[285.967779662458 117.433546225551 401.889325888009 233.355092451102],2.309022,1.126679,3327 
702638,2001,32/nm0000032_rm2992478208_1923-10-4_2001.jpg,1,Charlton Heston,[1 1 332 485],-Inf,NaN,3327 
702638,1976,32/nm0000032_rm3006568448_1923-10-4_1976.jpg,1,Charlton Heston,[48.12361202839 71.811418042585 118.439030070975 142.12683608517],2.468630,2.189558,3327 
702638,1994,32/nm0000032_rm3155680256_1923-10-4_1994.jpg,1,Charlton Heston,[1443.84 296.96 1736.704 589.824],3.609513,3.363396,3327 
702638,1976,32/nm0000032_rm3207895040_1923-10-4_1976.jpg,1,Charlton Heston,[270.826849287764 68.266212321941 422.001327012132 219.440690046308],3.444303,2.122774,3327 
702638,1996,32/nm0000032_rm3309211136_1923-10-4_1996.jpg,1,Charlton Heston,[1148.928 231.424 1441.792 524.288],2.076781,NaN,3327 
702638,1963,32/nm0000032_rm3770076672_1923-10-4_1963.jpg,1,Charlton Heston,[1291.56654481371 1613.18868101714 2251.354953424 2572.97708962743],2.856650,NaN,3327 
702638,1974,32/nm0000032_rm3778661376_1923-10-4_1974.jpg,1,Charlton Heston,[1 1 4806 5960],-Inf,NaN,3327 
702638,1974,32/nm0000032_rm3812215808_1923-10-4_1974.jpg,1,Charlton Heston,[1693.97910532688 579.254652877235 2013.69578507032 898.971332620679],1.663512,1.510870,3327 
702638,1974,32/nm0000032_rm3828993024_1923-10-4_1974.jpg,1,Charlton Heston,[3390.12820519498 747.227752359873 3757.87408137491 1114.97362853981],2.733427,1.450931,3327 
702638,1963,32/nm0000032_rm3837185536_1923-10-4_1963.jpg,1,Charlton Heston,[1487.41424569106 1622.09263166298 2693.56771943829 2828.24610541021],4.424749,3.495815,3327 
702638,1963,32/nm0000032_rm3853962752_1923-10-4_1963.jpg,1,Charlton Heston,[1350.9 678.452 1777.184 1104.736],2.389170,2.301161,3327 
702638,1963,32/nm0000032_rm3870739968_1923-10-4_1963.jpg,1,Charlton Heston,[1942.01139107422 1126.50133167455 2854.28520789885 2038.77514849918],4.184404,1.702626,3327 
702638,1963,32/nm0000032_rm3954626048_1923-10-4_1963.jpg,1,Charlton Heston,[2351.11909017804 1916.66499940433 2737.06077187438 2302.60668110067],5.151165,3.854307,3327 
702638,1998,32/nm0000032_rm3984235264_1923-10-4_1998.jpg,1,Charlton Heston,[68.5825879821614 85.5757349777017 220.910910942024 237.904057937565],4.043983,NaN,3327 
702638,1963,32/nm0000032_rm3988180480_1923-10-4_1963.jpg,1,Charlton Heston,[1402.44 1281.8 1616.576 1495.936],4.182883,3.894438,3327 
702638,1998,32/nm0000032_rm4001012480_1923-10-4_1998.jpg,1,Charlton Heston,[114.935788043316 52.5315400196893 161.210974061037 98.8067260374096],1.469077,NaN,3327 
702638,1963,32/nm0000032_rm4021734912_1923-10-4_1963.jpg,1,Charlton Heston,[1482.22386006564 1666.95496757385 1893.4938519591 2078.22495946731],1.805433,NaN,3327 
702638,1996,32/nm0000032_rm4047408640_1923-10-4_1996.jpg,1,Charlton Heston,[952.32 231.424 1245.184 524.288],1.683817,NaN,3327 
702638,2001,32/nm0000032_rm506501888_1923-10-4_2001.jpg,1,Charlton Heston,[42.027415821973 83.490831643946 228.048787020851 269.512202842824],3.600878,NaN,3327 
702638,1973,32/nm0000032_rm545312256_1923-10-4_1973.jpg,1,Charlton Heston,[3545.89536999635 686.762840383913 4765.22088268739 1906.08835307496],3.554338,2.471203,3327 
702638,1973,32/nm0000032_rm578866688_1923-10-4_1973.jpg,1,Charlton Heston,[1 1 4084 5135],-Inf,NaN,3327 
702638,1973,32/nm0000032_rm595643904_1923-10-4_1973.jpg,1,Charlton Heston,[1061.19755066936 1413.21940089248 1848.11471367138 2200.1365638945],3.021534,2.229294,3327 
702638,1973,32/nm0000032_rm629198336_1923-10-4_1973.jpg,1,Charlton Heston,[2485.39993336003 1815.06427569516 3083.54402525842 2413.20836759355],2.977876,2.970421,3327 
702638,1973,32/nm0000032_rm645975552_1923-10-4_1973.jpg,1,Charlton Heston,[3263.115 1201.115 3629.12 1567.12],2.340165,NaN,3327 
702638,1998,32/nm0000032_rm648518400_1923-10-4_1998.jpg,1,Charlton Heston,[190.44 93.288 229.632 132.48],2.816343,2.431426,3327 
702638,1996,32/nm0000032_rm658279936_1923-10-4_1996.jpg,1,Charlton Heston,[914.886427458796 287.310008580874 1426.31004290437 798.733624026447],1.803639,NaN,3327 
702638,1973,32/nm0000032_rm679529984_1923-10-4_1973.jpg,1,Charlton Heston,[3219.438 1144.35 3580.544 1505.456],2.095697,NaN,3327 
702638,1973,32/nm0000032_rm696307200_1923-10-4_1973.jpg,1,Charlton Heston,[1027.09116863398 822.641334907181 1942.27342040456 1737.82358667776],1.432929,1.083227,3327 
702638,1973,32/nm0000032_rm746638848_1923-10-4_1973.jpg,1,Charlton Heston,[2811.86952321147 743.61155873986 4136.51592894321 2068.25796447161],2.274166,1.479952,3327 
702638,1973,32/nm0000032_rm763416064_1923-10-4_1973.jpg,1,Charlton Heston,[3030.32816229652 453.15587589578 4033.83488306202 1456.66259666129],3.272006,2.723988,3327 
702638,1973,32/nm0000032_rm780193280_1923-10-4_1973.jpg,1,Charlton Heston,[929.012271631357 774.676893026131 1389.01840744704 1234.68302884181],2.679201,NaN,3327 
702638,1973,32/nm0000032_rm830524928_1923-10-4_1973.jpg,1,Charlton Heston,[3624.94925785089 1713.54338577872 4232.39871673123 2320.99284465906],1.221855,NaN,3327 
702638,1973,32/nm0000032_rm880856576_1923-10-4_1973.jpg,1,Charlton Heston,[2464.25924788182 1777.96969033341 2973.92141604313 2287.63185849472],3.498204,3.138281,3327 
702638,1965,32/nm0000032_rm908559616_1923-10-4_1965.jpg,1,Charlton Heston,[249.115487606422 199.496990085137 694.658965297981 645.040467776697],2.523174,NaN,3327 
702638,1973,32/nm0000032_rm914411008_1923-10-4_1973.jpg,1,Charlton Heston,[952.367466177242 715.278599632932 1659.62206581017 1422.53319926586],1.643745,0.863687,3327 
702638,1973,32/nm0000032_rm931188224_1923-10-4_1973.jpg,1,Charlton Heston,[774.925294558008 554.375210398577 1764.40067327545 1543.85058911601],4.408744,NaN,3327 
702638,1996,32/nm0000032_rm972593920_1923-10-4_1996.jpg,1,Charlton Heston,[143.208 173.16 209.664 239.616],1.471252,NaN,3327 
693821,1976,33/nm0000033_rm1384238592_1899-8-13_1976.jpg,1,Alfred Hitchcock,[1682.67315234311 546.785081401004 2163.59632560401 1027.70825466191],3.289815,2.760959,576 
693821,1972,33/nm0000033_rm20564992_1899-8-13_1972.jpg,1,Alfred Hitchcock,[1 1 3073 2283],-Inf,NaN,576 
693821,1966,33/nm0000033_rm243977728_1899-8-13_1966.jpg,1,Alfred Hitchcock,[2081.75047395546 927.865766202428 3115.4887109332 1961.60400318016],3.990332,2.413835,576 
693821,1972,33/nm0000033_rm3230584320_1899-8-13_1972.jpg,1,Alfred Hitchcock,[1 1 3073 2283],-Inf,NaN,576 
693821,1972,33/nm0000033_rm3247361536_1899-8-13_1972.jpg,1,Alfred Hitchcock,[1 1 3624 4856],-Inf,NaN,576 
693821,1972,33/nm0000033_rm3465465344_1899-8-13_1972.jpg,1,Alfred Hitchcock,[2359.18622842927 593.437057107318 3413.78173122244 1648.03255990049],3.156431,NaN,576 
693821,1972,33/nm0000033_rm3482242560_1899-8-13_1972.jpg,1,Alfred Hitchcock,[1579.641 792.281 2991.968 2204.608],2.521859,NaN,576 
693821,1964,33/nm0000033_rm3669413376_1899-8-13_1964.jpg,1,Alfred Hitchcock,[1835.3031014185 1033.93955704791 2175.12962043447 1373.76607606388],3.314365,1.911384,576 
693821,1964,33/nm0000033_rm3719745024_1899-8-13_1964.jpg,1,Alfred Hitchcock,[3820.788 1647.828 4249.344 2076.384],2.548851,1.265252,576 
693821,1972,33/nm0000033_rm37342208_1899-8-13_1972.jpg,1,Alfred Hitchcock,[1 1 3624 4856],-Inf,NaN,576 
693821,1969,33/nm0000033_rm3750481408_1899-8-13_1969.jpg,1,Alfred Hitchcock,[3044.0265784003 1271.38999100013 4178.35767030041 2405.72108290024],4.482234,3.424377,576 
693821,1972,33/nm0000033_rm3787776_1899-8-13_1972.jpg,1,Alfred Hitchcock,[1579.641 792.281 2991.968 2204.608],2.521859,NaN,576 
693821,1972,33/nm0000033_rm54119424_1899-8-13_1972.jpg,1,Alfred Hitchcock,[2359.18622842927 593.437057107318 3413.78173122244 1648.03255990049],3.156431,NaN,576 
693821,1969,33/nm0000033_rm646761984_1899-8-13_1969.jpg,1,Alfred Hitchcock,[1 1 3024 4132],-Inf,NaN,576 
693821,1966,33/nm0000033_rm898289152_1899-8-13_1966.jpg,1,Alfred Hitchcock,[3289.14236069358 1852.76014039014 4206.54793088865 2770.16571058521],2.272809,1.399979,576 
693821,1966,33/nm0000033_rm931843584_1899-8-13_1966.jpg,1,Alfred Hitchcock,[3590.93149264141 593.666097154329 4113.8936800803 1116.62828459323],3.766042,3.211557,576 
693821,1966,33/nm0000033_rm998952448_1899-8-13_1966.jpg,1,Alfred Hitchcock,[623.553757076622 1242.22351415324 2474.67902830649 3093.34878538311],3.722095,3.464644,576 
700642,1969,34/nm0000034_rm1485622784_1918-4-17_1969.jpg,1,William Holden,[1833.656 679.224 2010.304 855.872],3.080114,3.042232,19970 
700642,1964,34/nm0000034_rm1971763968_1918-4-17_1964.jpg,1,William Holden,[919.552 329.728 1507.328 917.504],4.491398,1.947971,19970 
700642,1974,34/nm0000034_rm2067450880_1918-4-17_1974.jpg,1,William Holden,[1417.08985898839 789.95303277133 2822.11571797679 2194.97889175972],1.617605,NaN,19970 
700642,1976,34/nm0000034_rm2453898240_1918-4-17_1976.jpg,1,William Holden,[325.092866244919 186.205780711383 740.73112284553 601.844037311993],3.466714,NaN,19970 
700642,1976,34/nm0000034_rm2588115968_1918-4-17_1976.jpg,1,William Holden,[672.985896240876 245.373144087591 946.856808339417 519.244056186132],3.283981,3.073843,19970 
700642,1976,34/nm0000034_rm2604893184_1918-4-17_1976.jpg,1,William Holden,[255.649323478151 139.910085533537 462.956951778456 347.217713833842],1.925059,NaN,19970 
700642,1976,34/nm0000034_rm2638447616_1918-4-17_1976.jpg,1,William Holden,[249.115487606422 273.924736367064 359.734107029312 384.543355789954],3.985649,2.628560,19970 
700642,1969,34/nm0000034_rm2693582336_1918-4-17_1969.jpg,1,William Holden,[149.205 1050.525 365.4 1266.72],2.312637,1.294539,19970 
700642,1969,34/nm0000034_rm2710359552_1918-4-17_1969.jpg,1,William Holden,[1383.84 955.296 1595.136 1166.592],2.803291,2.494280,19970 
700642,1969,34/nm0000034_rm2727136768_1918-4-17_1969.jpg,1,William Holden,[1 1 4815 5975],-Inf,NaN,19970 
700642,1969,34/nm0000034_rm2743913984_1918-4-17_1969.jpg,1,William Holden,[1037.16130720973 593.94931840556 1300.08850049223 856.876511688062],1.405364,NaN,19970 
700642,1969,34/nm0000034_rm2777468416_1918-4-17_1969.jpg,1,William Holden,[1184.12080896446 896.8269905677 1468.39062736122 1181.09680896446],3.257630,NaN,19970 
700642,1969,34/nm0000034_rm2794245632_1918-4-17_1969.jpg,1,William Holden,[1 1 2400 3000],-Inf,NaN,19970 
700642,1969,34/nm0000034_rm2811022848_1918-4-17_1969.jpg,1,William Holden,[724.68 490.44 897.92 663.68],1.727563,NaN,19970 
700642,1969,34/nm0000034_rm2844577280_1918-4-17_1969.jpg,1,William Holden,[4765.95 719.95 5188.4 1142.4],1.423024,1.339236,19970 
700642,1969,34/nm0000034_rm2861354496_1918-4-17_1969.jpg,1,William Holden,[1 1 4840 5948],-Inf,NaN,19970 
700642,1969,34/nm0000034_rm2878131712_1918-4-17_1969.jpg,1,William Holden,[723.231766824389 568.896388219163 1183.23790264007 1028.90252403484],2.801941,NaN,19970 
700642,1969,34/nm0000034_rm2911686144_1918-4-17_1969.jpg,1,William Holden,[1 1 2400 3000],-Inf,NaN,19970 
700642,1969,34/nm0000034_rm2928463360_1918-4-17_1969.jpg,1,William Holden,[2846.987 2028.403 3274.336 2455.752],2.338908,2.175000,19970 
700642,1969,34/nm0000034_rm3096150272_1918-4-17_1969.jpg,1,William Holden,[1387.266 219.042 1507.824 339.6],0.833888,NaN,19970 
700642,1976,34/nm0000034_rm310935808_1918-4-17_1976.jpg,1,William Holden,[1476.608 657.408 1769.472 950.272],2.507209,NaN,19970 
700642,1976,34/nm0000034_rm344490240_1918-4-17_1976.jpg,1,William Holden,[575.488 428.032 720.896 573.44],2.120254,0.966912,19970 
713545,2003,35/nm0000035_rm1030855424_1953-8-14_2003.jpg,1,James Horner,[85.33 59.89 161.12 135.68],5.037835,NaN,8237 
713545,2009,35/nm0000035_rm3227225600_1953-8-14_2009.jpg,1,James Horner,[196.027241286105 80.0041917724802 250.365527897822 134.342478384197],4.161092,3.727558,8237 
713545,2009,35/nm0000035_rm3629878784_1953-8-14_2009.jpg,1,James Horner,[260.319374553688 54.9076830461208 314.159057599809 108.747366092242],4.861122,3.613226,8237 
692412,1965,36/nm0000036_rm317635072_1895-10-4_1965.jpg,1,Buster Keaton,[325.092866244919 151.484009327998 428.235180395072 254.626323478151],4.392598,2.982414,2759 
701904,1969,39/nm0000039_rm1536536576_1921-9-30_1969.jpg,0,Deborah Kerr,[1 1 1358 2000],-Inf,NaN,4889 
701904,1969,39/nm0000039_rm1553313792_1921-9-30_1969.jpg,0,Deborah Kerr,[507.749843952221 321.438638285613 745.244822666431 558.933616999824],4.638712,4.066104,4889 
701904,1967,39/nm0000039_rm2059502848_1921-9-30_1967.jpg,0,Deborah Kerr,[590.271 336.567 662.904 409.2],1.242429,0.982150,4889 
701904,1967,39/nm0000039_rm2126611712_1921-9-30_1967.jpg,0,Deborah Kerr,[528.242349941145 214.760574300464 655.461894521424 341.980118880743],4.111796,1.864727,4889 
701904,1964,39/nm0000039_rm541437952_1921-9-30_1964.jpg,0,Deborah Kerr,[1133.781 422.389 1422.784 711.392],4.173555,2.434124,4889 
704395,1999,40/nm0000040_rm1111931136_1928-7-26_1999.jpg,1,Stanley Kubrick,[460.8 264.192 753.664 557.056],3.283322,NaN,18036 
704395,1987,40/nm0000040_rm2757151744_1928-7-26_1987.jpg,1,Stanley Kubrick,[1398.4056988348 840.56101930088 2649.76222778612 2091.9175482522],1.055560,NaN,18036 
704395,1971,40/nm0000040_rm2878191872_1928-7-26_1971.jpg,1,Stanley Kubrick,[528.846092305839 563.965965126228 842.876947689342 877.996820509731],1.640175,NaN,18036 
